,No scr,No scr,No scr,No scr,No scr,No scr,gFOBT,gFOBT,gFOBT,gFOBT,gFOBT,gFOBT,FIT,FIT,FIT,FIT,FIT,FIT,Blood_test,Blood_test,Blood_test,Blood_test,Blood_test,Blood_test,sDNA,sDNA,sDNA,sDNA,sDNA,sDNA,CTC,CTC,CTC,CTC,CTC,CTC,CC,CC,CC,CC,CC,CC
,No pred,No pred,Pred False,Pred False,Pred True,Pred True,No pred,No pred,Pred False,Pred False,Pred True,Pred True,No pred,No pred,Pred False,Pred False,Pred True,Pred True,No pred,No pred,Pred False,Pred False,Pred True,Pred True,No pred,No pred,Pred False,Pred False,Pred True,Pred True,No pred,No pred,Pred False,Pred False,Pred True,Pred True,No pred,No pred,Pred False,Pred False,Pred True,Pred True
,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy,No colonoscopy,Colonoscopy
U,0.684707576558576,0.45741451506727626,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,0.5664257328511968,0.3651385056424624,1.0683207827729368,1.0670091323102604,4.450147717014403e-308,4.450147717014403e-308,0.5868185428263331,0.2935576025837081,1.0683684958824415,1.0675491857811903,4.450147717014403e-308,4.450147717014403e-308,0.43885333580741326,0.31258734512687714,0.9527224006687155,0.9849576893078084,4.450147717014403e-308,4.450147717014403e-308,0.4519356971949884,0.23191808702706718,0.9189708245683569,0.9713657583741678,4.450147717014403e-308,4.450147717014403e-308,0.46587003744,0.27817392590854606,0.8892059667335804,0.983597661383141,4.450147717014403e-308,4.450147717014403e-308,0.35710727496769856,0.22694660318508153,1.0055375609470092,1.04000793817209
