,No_screening,No_screening,No_screening,No_screening,No_screening,No_screening,gFOBT,gFOBT,gFOBT,gFOBT,gFOBT,gFOBT,FIT,FIT,FIT,FIT,FIT,FIT,Blood_based,Blood_based,Blood_based,Blood_based,Blood_based,Blood_based,Stool_DNA,Stool_DNA,Stool_DNA,Stool_DNA,Stool_DNA,Stool_DNA,CTC,CTC,CTC,CTC,CTC,CTC,Colon_capsule,Colon_capsule,Colon_capsule,Colon_capsule,Colon_capsule,Colon_capsule
,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True
,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy
U,0.7249078659440914,0.6326177694276492,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,0.614418769161384,0.5097081608424621,0.9999959034841126,0.9999999967098039,4.450147717014403e-308,4.450147717014403e-308,0.6349533751518048,0.41978821361512086,0.9999988722724085,0.9999999993535525,4.450147717014403e-308,4.450147717014403e-308,0.4877211426818927,0.4449883056336962,0.9435599791865075,0.9984984880269966,4.450147717014403e-308,4.450147717014403e-308,0.5030308274571679,0.3597592187058185,0.9214692390676719,0.9976806308818281,4.450147717014403e-308,4.450147717014403e-308,0.5077658870310187,0.40377953023423774,0.8659427029781596,0.9984154427262791,4.450147717014403e-308,4.450147717014403e-308,0.39068610626731104,0.35328735525255284,0.954846001355425,0.9999490154780478
