,No_screening,No_screening,No_screening,No_screening,No_screening,No_screening,gFOBT,gFOBT,gFOBT,gFOBT,gFOBT,gFOBT,FIT,FIT,FIT,FIT,FIT,FIT,Blood_based,Blood_based,Blood_based,Blood_based,Blood_based,Blood_based,Stool_DNA,Stool_DNA,Stool_DNA,Stool_DNA,Stool_DNA,Stool_DNA,CTC,CTC,CTC,CTC,CTC,CTC,Colon_capsule,Colon_capsule,Colon_capsule,Colon_capsule,Colon_capsule,Colon_capsule
,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True,No_pred_screening,No_pred_screening,Predicted_False,Predicted_False,Predicted_True,Predicted_True
,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy,No_Colonoscopy,Colonoscopy
U,0.14198388115581773,0.11199074436991752,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,4.450147717014403e-308,0.10687864993861929,0.08104442760115549,0.7768855087997335,0.9118145543239964,4.450147717014403e-308,4.450147717014403e-308,0.11266292803475997,0.06250059455356571,0.8102733884325755,0.9298086852303774,4.450147717014403e-308,4.450147717014403e-308,0.07624855618846715,0.06742589608018323,0.28940646422575333,0.5400046423357336,4.450147717014403e-308,4.450147717014403e-308,0.07956818588007675,0.05148894982953156,0.2608693726014135,0.5152450129585956,4.450147717014403e-308,4.450147717014403e-308,0.08061320666489447,0.05946900297785407,0.21227193879847728,0.5370069979598636,4.450147717014403e-308,4.450147717014403e-308,0.057042478281752906,0.050356866445731896,0.30806821885183877,0.6951611018459789
